Date,Source,Site.ID,POC,Daily.Max.1.hour.NO2.Concentration,UNITS,DAILY_AQI_VALUE,Site.Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
8/28/2016,AQS,360550015,1,7.7,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
8/29/2016,AQS,360550015,1,15.7,ppb,14,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
8/30/2016,AQS,360550015,1,14.4,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
8/31/2016,AQS,360550015,1,17,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/1/2016,AQS,360550015,1,7.9,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/2/2016,AQS,360550015,1,13.9,ppb,12,Rochester Near-Road,21,88,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/3/2016,AQS,360550015,1,18,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/4/2016,AQS,360550015,1,16.5,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/5/2016,AQS,360550015,1,16.1,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/6/2016,AQS,360550015,1,24.8,ppb,23,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/7/2016,AQS,360550015,1,17.2,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/8/2016,AQS,360550015,1,16.4,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/9/2016,AQS,360550015,1,20.9,ppb,19,Rochester Near-Road,21,88,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/10/2016,AQS,360550015,1,13.4,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/11/2016,AQS,360550015,1,15.5,ppb,14,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/12/2016,AQS,360550015,1,20.2,ppb,19,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/13/2016,AQS,360550015,1,15.9,ppb,14,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/14/2016,AQS,360550015,1,22.1,ppb,21,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/15/2016,AQS,360550015,1,13.2,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/16/2016,AQS,360550015,1,16.4,ppb,15,Rochester Near-Road,21,88,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/17/2016,AQS,360550015,1,8.4,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/18/2016,AQS,360550015,1,15.1,ppb,14,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/19/2016,AQS,360550015,1,18.2,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/20/2016,AQS,360550015,1,17.8,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/21/2016,AQS,360550015,1,20.9,ppb,19,Rochester Near-Road,23,96,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/22/2016,AQS,360550015,1,25.8,ppb,24,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/23/2016,AQS,360550015,1,24.1,ppb,23,Rochester Near-Road,21,88,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/24/2016,AQS,360550015,1,14.8,ppb,13,Rochester Near-Road,23,96,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/25/2016,AQS,360550015,1,10.8,ppb,9,Rochester Near-Road,23,96,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/26/2016,AQS,360550015,1,16.8,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/27/2016,AQS,360550015,1,21.3,ppb,20,Rochester Near-Road,23,96,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/28/2016,AQS,360550015,1,24.6,ppb,23,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/29/2016,AQS,360550015,1,8.7,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
9/30/2016,AQS,360550015,1,12.8,ppb,11,Rochester Near-Road,19,79,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/1/2016,AQS,360550015,1,9.3,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/2/2016,AQS,360550015,1,10.4,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/3/2016,AQS,360550015,1,19.5,ppb,18,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/4/2016,AQS,360550015,1,18.6,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/5/2016,AQS,360550015,1,20.3,ppb,19,Rochester Near-Road,21,88,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/6/2016,AQS,360550015,1,17.9,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/7/2016,AQS,360550015,1,21.2,ppb,20,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/8/2016,AQS,360550015,1,8.5,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/9/2016,AQS,360550015,1,8.1,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/10/2016,AQS,360550015,1,18,ppb,17,Rochester Near-Road,23,96,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/11/2016,AQS,360550015,1,24.3,ppb,23,Rochester Near-Road,23,96,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/12/2016,AQS,360550015,1,26.7,ppb,25,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/13/2016,AQS,360550015,1,21,ppb,20,Rochester Near-Road,22,92,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/14/2016,AQS,360550015,1,17.7,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/15/2016,AQS,360550015,1,20,ppb,19,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/16/2016,AQS,360550015,1,8.4,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/17/2016,AQS,360550015,1,17.8,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/18/2016,AQS,360550015,1,14.4,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/19/2016,AQS,360550015,1,21.1,ppb,20,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/20/2016,AQS,360550015,1,17.2,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/21/2016,AQS,360550015,1,4.7,ppb,4,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/22/2016,AQS,360550015,1,7.4,ppb,7,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/23/2016,AQS,360550015,1,22.2,ppb,21,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/24/2016,AQS,360550015,1,8.3,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/25/2016,AQS,360550015,1,11.5,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/26/2016,AQS,360550015,1,19.1,ppb,18,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/27/2016,AQS,360550015,1,13.3,ppb,12,Rochester Near-Road,22,92,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/28/2016,AQS,360550015,1,27.5,ppb,25,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/29/2016,AQS,360550015,1,18.4,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/30/2016,AQS,360550015,1,12.1,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
10/31/2016,AQS,360550015,1,27.4,ppb,25,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/1/2016,AQS,360550015,1,26.5,ppb,25,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/2/2016,AQS,360550015,1,23.9,ppb,22,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/3/2016,AQS,360550015,1,11.4,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/4/2016,AQS,360550015,1,18.6,ppb,17,Rochester Near-Road,22,92,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/5/2016,AQS,360550015,1,16.3,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/6/2016,AQS,360550015,1,23.6,ppb,22,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/7/2016,AQS,360550015,1,34.4,ppb,32,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/8/2016,AQS,360550015,1,21.5,ppb,20,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/9/2016,AQS,360550015,1,13.7,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/10/2016,AQS,360550015,1,17,ppb,16,Rochester Near-Road,22,92,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/11/2016,AQS,360550015,1,6,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/12/2016,AQS,360550015,1,18.4,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/13/2016,AQS,360550015,1,9.9,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/14/2016,AQS,360550015,1,45.2,ppb,42,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/15/2016,AQS,360550015,1,28.1,ppb,26,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/16/2016,AQS,360550015,1,28.8,ppb,26,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/17/2016,AQS,360550015,1,22.8,ppb,21,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/18/2016,AQS,360550015,1,40.6,ppb,38,Rochester Near-Road,21,88,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/19/2016,AQS,360550015,1,24.8,ppb,23,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/20/2016,AQS,360550015,1,5.7,ppb,5,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/21/2016,AQS,360550015,1,6.1,ppb,6,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/22/2016,AQS,360550015,1,17.5,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/23/2016,AQS,360550015,1,19.7,ppb,18,Rochester Near-Road,21,88,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/24/2016,AQS,360550015,1,21.3,ppb,20,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/25/2016,AQS,360550015,1,22.2,ppb,21,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/26/2016,AQS,360550015,1,15.4,ppb,14,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/27/2016,AQS,360550015,1,24.6,ppb,23,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/28/2016,AQS,360550015,1,22.7,ppb,21,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/29/2016,AQS,360550015,1,27.3,ppb,25,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
11/30/2016,AQS,360550015,1,19.3,ppb,18,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/1/2016,AQS,360550015,1,11.4,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/2/2016,AQS,360550015,1,10.5,ppb,9,Rochester Near-Road,22,92,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/3/2016,AQS,360550015,1,12.1,ppb,11,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/4/2016,AQS,360550015,1,26.5,ppb,25,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/5/2016,AQS,360550015,1,18.8,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/6/2016,AQS,360550015,1,29.1,ppb,27,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/7/2016,AQS,360550015,1,18.4,ppb,17,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/8/2016,AQS,360550015,1,14.7,ppb,13,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/9/2016,AQS,360550015,1,17.4,ppb,16,Rochester Near-Road,21,88,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/10/2016,AQS,360550015,1,17.5,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/11/2016,AQS,360550015,1,9.2,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/12/2016,AQS,360550015,1,23.6,ppb,22,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/13/2016,AQS,360550015,1,29.2,ppb,27,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/14/2016,AQS,360550015,1,17.4,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/15/2016,AQS,360550015,1,19.6,ppb,18,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/16/2016,AQS,360550015,1,39.8,ppb,37,Rochester Near-Road,22,92,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/17/2016,AQS,360550015,1,26.9,ppb,25,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/18/2016,AQS,360550015,1,29.2,ppb,27,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/19/2016,AQS,360550015,1,39.6,ppb,37,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/20/2016,AQS,360550015,1,29.6,ppb,27,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/21/2016,AQS,360550015,1,25.6,ppb,24,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/22/2016,AQS,360550015,1,31.9,ppb,29,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/23/2016,AQS,360550015,1,28.3,ppb,26,Rochester Near-Road,21,88,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/24/2016,AQS,360550015,1,31.6,ppb,29,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/25/2016,AQS,360550015,1,13.4,ppb,12,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/26/2016,AQS,360550015,1,10.7,ppb,9,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/27/2016,AQS,360550015,1,11.5,ppb,10,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/28/2016,AQS,360550015,1,16.2,ppb,15,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/29/2016,AQS,360550015,1,17.6,ppb,16,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/30/2016,AQS,360550015,1,12.2,ppb,11,Rochester Near-Road,20,83,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
12/31/2016,AQS,360550015,1,8.6,ppb,8,Rochester Near-Road,24,100,42602,Nitrogen dioxide (NO2),40380,"Rochester, NY",36,New York,55,Monroe,43.14501268,-77.55728026
1/1/2016,AQS,360810124,1,12.5,ppb,11,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
1/2/2016,AQS,360810124,1,19.2,ppb,18,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
1/3/2016,AQS,360810124,1,34.9,ppb,32,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
1/4/2016,AQS,360810124,1,21,ppb,20,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
1/5/2016,AQS,360810124,1,46,ppb,43,QUEENS COLLEGE 2,19,79,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
1/6/2016,AQS,360810124,1,57,ppb,54,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
1/7/2016,AQS,360810124,1,68.5,ppb,66,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
1/8/2016,AQS,360810124,1,46.4,ppb,43,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
1/9/2016,AQS,360810124,1,19.5,ppb,18,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
1/10/2016,AQS,360810124,1,14.3,ppb,13,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
1/11/2016,AQS,360810124,1,22,ppb,21,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
1/12/2016,AQS,360810124,1,46.3,ppb,43,QUEENS COLLEGE 2,21,88,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
1/13/2016,AQS,360810124,1,22.7,ppb,21,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
1/14/2016,AQS,360810124,1,40.9,ppb,38,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
1/15/2016,AQS,360810124,1,46.6,ppb,43,QUEENS COLLEGE 2,24,100,42602,Nitrogen dioxide (NO2),35620,"New York-Newark-Jersey City, NY-NJ-PA",36,New York,81,Queens,40.73614,-73.82153
